"Date","USGS 11292000 MF STANISLAUS R AT KENNEDY MDWS NR DARDANELLE CA","USGS 11292500 CLARK FORK STANISLAUS R NR DARDANELLE CA","USGS 11292610 DONNELL PH NR STRAWBERRY CA","USGS 11292700 MF STANISLAUS R A HELLS HALF ACRE BRIDGE CA","USGS 11292820 BEARDSLEY PH NR STRAWBERRY CA","USGS 11292860 JW SOUTHERN PP A SND BAR DIV DAM NR LNG BRN CA","USGS 11292900 MF STANISLAUS R BL BEARDSLEY DAM CA","USGS 11293200 MF STANISLAUS R BL SND BAR DIV DAM NR AVERY CA","USGS 11293372 NF STANISLAUS R BL UTICA RES NR BEAR VALLEY CA","USGS 11293500 NF STANISLAUS R BL SILVER C CA","USGS 11293580 NF STANISLAUS R DIV TUNNEL NR BIG MDW CA","USGS 11293600 NF STANISLAUS R BL DIV D","USGS 11293700 HOBART C AT NF DIV TUNNL OUTLT NR SPICER MDWS CA","USGS 11293710 NF STANISLAUS DIV TU OL BL HOBART C NR NSMD CA","USGS 11293760 NEW SPICER MDW DAM PP A NSMD NR B MDW CA","USGS 11294000 HIGHLAND C BL SPICER MEADOWS RES CA","USGS 11294500 NF STANISLAUS R NR AVERY CA","USGS 11295210 BEAVER C DIV TO MCKAYS POINT RES NR ARNOLD CA","USGS 11295230 BEAVER CR BL DIV DAM NR ARNOLD CA","USGS 11295250 COLLIERVILLE PP NR MURPHYS CA","USGS 11295270 NF STANISLAUS R BL MCKAYS POINT DAM NR AVERY CA","USGS 11295300 NF STANISLAUS R BL BEAVER C NR HATHAWAY PINES CA","USGS 11295340 MILL C BL HUNTER RES A HATHAWAY PINES CA","USGS 11295505 STANISLAUS PP NR HATHAWAY PINES CA","USGS 11296500 SF STANISLAUS R A STRAWBERRY CA","USGS 11297000 PHILADELPHIA CN NR STRAWBERRY CA","USGS 11297200 SF STANISLAUS R NR STRAWBERRY CA","USGS 11297500 TUOLUMNE CN NR LONG BARN CA","USGS 11298000 SF STANISLAUS R NR LONG BARN CA","USGS 11298650 ANGELS C BL MURPHYS AFTERBAY NR MURPHYS CA","USGS 11298700 ANGELS C BL UTICA D DIV DAM NR MURPHYS CA","USGS 11300500 S SAN JOAQUIN CN NR KNIGHTS FERRY CA","USGS 11301000 OAKDALE CN NR KNIGHTS FERRY CA","USGS 11302000 STANISLAUS R BL GOODWIN DAM NR KNIGHTS FERRY CA","USGS 11292615 MF STANISLAUS R LOW FLOW REL BL DONNELL LAKE","USGS 11299200 NEW MELONES PP BL NEW MELONES DAM NR SONORA CA","USGS 11299996 TULLOCH PH NR KNIGHTS FERRY CA"
1986-07-14,358,220,NA,180,560,NA,210,NA,NA,13,NA,NA,NA,NA,NA,68,94,NA,NA,NA,NA,NA,NA,NA,72,59,23,30,2.1,NA,NA,1170,522,425,NA,1960,NA
1986-07-15,294,195,NA,123,560,NA,204,NA,NA,12,NA,NA,NA,NA,NA,60,87,NA,NA,NA,NA,NA,NA,NA,61,57,11,31,2.2,NA,NA,1190,521,419,NA,2050,NA
1986-07-16,262,178,NA,70,560,NA,169,NA,NA,12,NA,NA,NA,NA,NA,58,80,NA,NA,NA,NA,NA,NA,NA,65,57,15,31,2.3,NA,NA,1190,514,418,NA,2110,NA
1986-07-17,213,163,NA,68,560,NA,157,NA,NA,11,NA,NA,NA,NA,NA,58,77,NA,NA,NA,NA,NA,NA,NA,68,60,17,31,2.2,NA,NA,1180,507,444,NA,2140,NA
1986-07-18,184,153,NA,65,560,NA,164,NA,NA,11,NA,NA,NA,NA,NA,65,79,NA,NA,NA,NA,NA,NA,NA,65,60,13,31,2.1,NA,NA,1200,506,432,NA,2170,NA
1986-07-19,187,146,NA,61,560,NA,164,NA,NA,11,NA,NA,NA,NA,NA,64,84,NA,NA,NA,NA,NA,NA,NA,62,59,9.8,31,2,NA,NA,1200,506,428,NA,2190,NA
1986-07-20,199,143,NA,57,560,NA,162,NA,NA,11,NA,NA,NA,NA,NA,63,83,NA,NA,NA,NA,NA,NA,NA,66,61,12,31,2.1,NA,NA,1210,505,426,NA,2180,NA
1986-07-21,200,138,NA,55,560,NA,162,NA,NA,11,NA,NA,NA,NA,NA,63,82,NA,NA,NA,NA,NA,NA,NA,69,61,17,30,2.3,NA,NA,1210,504,437,NA,2160,NA
1986-07-22,197,136,NA,55,560,NA,155,NA,NA,17,NA,NA,NA,NA,NA,62,81,NA,NA,NA,NA,NA,NA,NA,65,60,13,31,2.3,NA,NA,1210,504,443,NA,2150,NA
1986-07-23,226,149,NA,56,560,NA,153,NA,NA,12,NA,NA,NA,NA,NA,61,96,NA,NA,NA,NA,NA,NA,NA,72,60,22,31,2.3,NA,NA,1210,503,443,NA,2110,NA
1986-07-24,218,156,NA,55,559,NA,153,NA,NA,16,NA,NA,NA,NA,NA,61,88,NA,NA,NA,NA,NA,NA,NA,59,55,13,31,2.2,NA,NA,1200,502,439,NA,2100,NA
1986-07-25,238,145,NA,55,528,NA,153,NA,NA,15,NA,NA,NA,NA,NA,60,86,NA,NA,NA,NA,NA,NA,NA,62,56,14,31,2.1,NA,NA,1200,502,442,NA,2180,NA
1986-07-26,192,132,NA,54,560,NA,153,NA,NA,13,NA,NA,NA,NA,NA,32,85,NA,NA,NA,NA,NA,NA,NA,50,50,6.3,31,2.1,NA,NA,1200,502,441,NA,2160,NA
1986-07-27,150,121,NA,54,560,NA,152,NA,NA,12,NA,NA,NA,NA,NA,5.4,66,NA,NA,NA,NA,NA,NA,NA,46,46,6.4,31,2.1,NA,NA,1200,502,440,NA,2160,NA
1986-07-28,150,116,NA,53,560,NA,152,NA,NA,12,NA,NA,NA,NA,NA,5.3,34,NA,NA,NA,NA,NA,NA,NA,55,52,7.5,31,2.1,NA,NA,1210,502,440,NA,2150,NA
1986-07-29,158,110,NA,52,529,NA,152,NA,NA,12,NA,NA,NA,NA,NA,5.1,28,NA,NA,NA,NA,NA,NA,NA,60,58,6.9,31,2.1,NA,NA,1200,502,440,NA,2160,NA
1986-07-30,149,104,NA,51,479,NA,153,NA,NA,12,NA,NA,NA,NA,NA,4.9,27,NA,NA,NA,NA,NA,NA,NA,58,57,6.4,31,2.1,NA,NA,1210,503,441,NA,2220,NA
1986-07-31,159,100,NA,51,482,NA,153,NA,NA,12,NA,NA,NA,NA,NA,57,26,NA,NA,NA,NA,NA,NA,NA,60,58,6.4,31,2.1,NA,NA,1210,511,437,NA,2220,NA
1986-08-01,176,98,NA,51,482,NA,153,NA,NA,12,NA,NA,NA,NA,NA,86,61,NA,NA,NA,NA,NA,NA,NA,61,60,6.4,31,2.1,NA,NA,1210,515,570,NA,2120,NA
1986-08-02,181,93,NA,50,478,NA,153,NA,NA,12,NA,NA,NA,NA,NA,85,94,NA,NA,NA,NA,NA,NA,NA,59,59,6.1,31,2.2,NA,NA,1210,516,859,NA,2770,NA
1986-08-03,201,89,NA,50,482,NA,153,NA,NA,11,NA,NA,NA,NA,NA,84,93,NA,NA,NA,NA,NA,NA,NA,60,59,6.9,31,2.3,NA,NA,1210,516,859,NA,2580,NA
1986-08-04,226,85,NA,50,482,NA,153,NA,NA,11,NA,NA,NA,NA,NA,83,92,NA,NA,NA,NA,NA,NA,NA,60,58,6.8,31,2.3,NA,NA,1210,517,974,NA,2680,NA
1986-08-05,238,82,NA,49,482,NA,154,NA,NA,11,NA,NA,NA,NA,NA,82,91,NA,NA,NA,NA,NA,NA,NA,59,58,6.7,31,2.3,NA,NA,1210,518,1030,NA,2800,NA
1986-08-06,240,81,NA,49,465,NA,420,NA,NA,11,NA,NA,NA,NA,NA,81,90,NA,NA,NA,NA,NA,NA,NA,60,59,7.2,31,2.2,NA,NA,1190,517,1030,NA,2600,NA
1986-08-07,252,78,NA,49,488,NA,506,53,NA,11,NA,NA,NA,NA,NA,80,89,NA,NA,NA,NA,NA,NA,NA,61,59,7.6,31,2.1,NA,NA,1170,513,1030,NA,2930,NA
1986-08-08,272,75,NA,49,475,NA,514,NA,NA,11,NA,NA,NA,NA,NA,79,88,NA,NA,NA,NA,NA,NA,NA,59,59,6.8,31,2.1,NA,NA,1170,509,1050,NA,2940,NA
1986-08-09,282,72,NA,49,480,NA,513,57,NA,11,NA,NA,NA,NA,NA,78,87,NA,NA,NA,NA,NA,NA,NA,58,58,5.8,31,2.1,NA,NA,1170,509,1050,NA,2600,NA
1986-08-10,281,70,NA,48,480,NA,511,58,NA,11,NA,NA,NA,NA,NA,77,88,NA,NA,NA,NA,NA,NA,NA,61,60,6.7,31,2.1,NA,NA,1170,508,1040,NA,2620,NA
1986-08-11,281,68,NA,49,480,NA,288,NA,NA,16,NA,NA,NA,NA,NA,76,85,NA,NA,NA,NA,NA,NA,NA,61,60,6.9,31,2.2,NA,NA,1120,508,1020,NA,2690,NA
1986-08-12,276,66,NA,48,480,NA,149,NA,NA,22,NA,NA,NA,NA,NA,74,88,NA,NA,NA,NA,NA,NA,NA,61,60,7.1,31,2.3,NA,NA,1060,508,999,NA,2620,NA
1986-08-13,272,64,NA,48,303,NA,145,NA,NA,21,NA,NA,NA,NA,NA,46,91,NA,NA,NA,NA,NA,NA,NA,60,59,6.9,31,2.2,NA,NA,1070,501,1020,NA,2580,NA
1986-08-14,267,62,NA,48,460,NA,148,58,NA,21,NA,NA,NA,NA,NA,28,67,NA,NA,NA,NA,NA,NA,NA,60,60,6.5,31,2.1,NA,NA,1070,498,1020,NA,2620,NA
1986-08-15,267,62,NA,48,480,NA,144,58,NA,17,NA,NA,NA,NA,NA,28,51,NA,NA,NA,NA,NA,NA,NA,60,59,7.1,31,2,NA,NA,1070,491,1010,NA,2540,NA
1986-08-16,264,60,NA,48,480,NA,145,NA,NA,8.5,NA,NA,NA,NA,NA,28,50,NA,NA,NA,NA,NA,NA,NA,60,59,7.4,31,2.1,NA,NA,1070,487,1010,NA,2680,NA
1986-08-17,259,57,NA,48,519,NA,147,NA,NA,8.3,NA,NA,NA,NA,NA,28,41,NA,NA,NA,NA,NA,NA,NA,60,59,6.9,31,2.3,NA,NA,1070,487,1020,NA,2770,NA
1986-08-18,266,55,NA,49,500,NA,147,NA,NA,8,NA,NA,NA,NA,NA,22,40,NA,NA,NA,NA,NA,NA,NA,16,11,12,31,2.3,NA,NA,1030,488,1220,NA,2780,NA
1986-08-19,273,55,NA,49,507,NA,147,27,NA,8.2,NA,NA,NA,NA,NA,23,37,NA,NA,NA,NA,NA,NA,NA,12,0.02,13,31,2.3,NA,NA,993,489,1330,NA,2680,NA
1986-08-20,271,58,NA,49,500,NA,147,27,NA,8.2,NA,NA,NA,NA,NA,24,33,NA,NA,NA,NA,NA,NA,NA,11,0.02,13,31,2.3,NA,NA,957,489,1300,NA,2720,NA
1986-08-21,271,54,NA,49,500,NA,147,27,NA,8.1,NA,NA,NA,NA,NA,24,32,NA,NA,NA,NA,NA,NA,NA,11,0.02,13,31,2.3,NA,NA,930,489,1290,NA,2540,NA
1986-08-22,268,51,NA,48,464,NA,147,28,NA,8.2,NA,NA,NA,NA,NA,24,34,NA,NA,NA,NA,NA,NA,NA,11,0.02,13,31,2.3,NA,NA,930,489,1280,NA,2610,NA
1986-08-23,263,50,NA,48,530,NA,147,44,NA,8.1,NA,NA,NA,NA,NA,24,33,NA,NA,NA,NA,NA,NA,NA,11,0.02,13,31,2.3,NA,NA,927,489,1280,NA,2610,NA
1986-08-24,258,48,NA,49,514,NA,148,NA,NA,8,NA,NA,NA,NA,NA,24,33,NA,NA,NA,NA,NA,NA,NA,11,0.02,13,31,2.1,NA,NA,926,489,1280,NA,2620,NA
1986-08-25,254,47,NA,49,539,NA,147,NA,NA,7.8,NA,NA,NA,NA,NA,24,34,NA,NA,NA,NA,NA,NA,NA,11,0.02,13,31,2.2,NA,NA,926,479,1290,NA,2630,NA
1986-08-26,251,47,NA,49,531,NA,148,59,NA,7.8,NA,NA,NA,NA,NA,24,33,NA,NA,NA,NA,NA,NA,NA,11,0.02,13,31,2.1,NA,NA,925,467,1310,NA,2810,NA
1986-08-27,249,47,NA,49,530,NA,150,60,NA,7.8,NA,NA,NA,NA,NA,24,32,NA,NA,NA,NA,NA,NA,NA,10,0.02,13,31,2.1,NA,NA,925,463,1310,NA,2720,NA
1986-08-28,247,46,NA,49,530,NA,149,NA,NA,7.8,NA,NA,NA,NA,NA,24,31,NA,NA,NA,NA,NA,NA,NA,10,0.02,13,31,2.1,NA,NA,926,459,1320,NA,2660,NA
1986-08-29,244,45,NA,49,607,NA,148,NA,NA,15,NA,NA,NA,NA,NA,15,29,NA,NA,NA,NA,NA,NA,NA,10,0.02,12,31,2.1,NA,NA,924,454,1290,NA,2680,NA
1986-08-30,240,44,NA,49,615,NA,148,NA,NA,23,NA,NA,NA,NA,NA,5,30,NA,NA,NA,NA,NA,NA,NA,10,0.02,12,31,2.1,NA,NA,924,454,1270,NA,2420,NA
1986-08-31,236,42,NA,49,608,NA,148,NA,NA,23,NA,NA,NA,NA,NA,5,30,NA,NA,NA,NA,NA,NA,NA,9.9,0.02,12,31,2.1,NA,NA,925,460,1250,NA,2540,NA
1986-09-01,232,41,NA,48,600,NA,148,NA,NA,23,NA,NA,NA,NA,NA,5,29,NA,NA,NA,NA,NA,NA,NA,9.8,1.1,9.4,31,2.2,NA,NA,886,464,1240,NA,2490,NA
1986-09-02,228,40,NA,48,604,NA,148,NA,NA,19,NA,NA,NA,NA,NA,7,30,NA,NA,NA,NA,NA,NA,NA,42,32,6.7,31,2.2,NA,NA,755,464,1240,NA,2440,NA
1986-09-03,225,40,NA,48,615,NA,148,NA,NA,14,NA,NA,NA,NA,NA,10,28,NA,NA,NA,NA,NA,NA,NA,61,60,5.8,31,2.2,NA,NA,755,458,1250,NA,2530,NA
1986-09-04,223,39,NA,47,615,NA,147,NA,NA,15,NA,NA,NA,NA,NA,10,28,NA,NA,NA,NA,NA,NA,NA,61,60,5.7,31,2.1,NA,NA,755,453,1260,NA,2430,NA
1986-09-05,220,39,NA,47,615,NA,147,NA,NA,17,NA,NA,NA,NA,NA,10,28,NA,NA,NA,NA,NA,NA,NA,61,60,5.4,31,2.1,NA,NA,751,447,1270,NA,2530,NA
1986-09-06,217,38,NA,47,615,NA,147,NA,NA,17,NA,NA,NA,NA,NA,10,30,NA,NA,NA,NA,NA,NA,NA,61,60,5.6,31,2.1,NA,NA,751,441,1280,NA,2460,NA
1986-09-07,213,38,NA,46,615,NA,147,NA,NA,17,NA,NA,NA,NA,NA,10,30,NA,NA,NA,NA,NA,NA,NA,62,60,6.3,31,2.1,NA,NA,751,436,1280,NA,2370,NA
1986-09-08,208,38,NA,46,615,NA,147,NA,NA,23,NA,NA,NA,NA,NA,10,30,NA,NA,NA,NA,NA,NA,NA,62,61,6.3,31,2.1,NA,NA,750,433,1280,NA,2310,NA
1986-09-09,205,37,NA,46,615,NA,147,NA,NA,35,NA,NA,NA,NA,NA,7,34,NA,NA,NA,NA,NA,NA,NA,62,61,6.3,31,2.1,NA,NA,750,433,1280,NA,2420,NA
1986-09-10,200,37,NA,46,619,NA,147,NA,NA,42,NA,NA,NA,NA,NA,5,42,NA,NA,NA,NA,NA,NA,NA,61,60,6.1,31,2.1,NA,NA,750,433,1280,NA,2330,NA
1986-09-11,196,38,NA,45,630,NA,147,NA,NA,42,NA,NA,NA,NA,NA,5,48,NA,NA,NA,NA,NA,NA,NA,61,60,5.9,31,2.1,NA,NA,691,433,1270,NA,2380,NA
1986-09-12,192,38,NA,45,630,NA,147,NA,NA,41,NA,NA,NA,NA,NA,5,46,NA,NA,NA,NA,NA,NA,NA,61,60,5.9,31,2.1,NA,NA,645,433,1260,NA,2170,NA
1986-09-13,188,38,NA,45,630,NA,147,NA,NA,41,NA,NA,NA,NA,NA,5,46,NA,NA,NA,NA,NA,NA,NA,61,60,5.8,31,2.1,NA,NA,645,433,1250,NA,2120,NA
1986-09-14,183,38,NA,45,630,NA,147,NA,NA,41,NA,NA,NA,NA,NA,5,47,NA,NA,NA,NA,NA,NA,NA,60,60,5.5,31,2.1,NA,NA,645,433,1250,NA,2130,NA
1986-09-15,141,39,NA,45,629,NA,147,NA,NA,41,NA,NA,NA,NA,NA,8,49,NA,NA,NA,NA,NA,NA,NA,61,60,5.4,30,2.1,NA,NA,643,433,1240,NA,2180,NA
1986-09-16,72,39,NA,45,625,NA,147,NA,NA,41,NA,NA,NA,NA,NA,12,55,NA,NA,NA,NA,NA,NA,NA,61,60,5.6,30,2.1,NA,NA,643,422,1260,NA,2170,NA
1986-09-17,74,46,NA,46,625,NA,147,NA,NA,42,NA,NA,NA,NA,NA,12,52,NA,NA,NA,NA,NA,NA,NA,61,60,5.8,29,2.1,NA,NA,642,396,1280,NA,2120,NA
1986-09-18,75,43,NA,46,625,NA,147,NA,NA,41,NA,NA,NA,NA,NA,12,62,NA,NA,NA,NA,NA,NA,NA,61,60,5.6,29,2.1,NA,NA,617,382,1270,NA,2130,NA
1986-09-19,71,41,NA,45,625,NA,147,NA,NA,41,NA,NA,NA,NA,NA,12,59,NA,NA,NA,NA,NA,NA,NA,61,59,6.1,28,2.1,NA,NA,593,373,1140,NA,2070,NA
1986-09-20,69,38,NA,45,625,NA,147,NA,NA,40,NA,NA,NA,NA,NA,12,57,NA,NA,NA,NA,NA,NA,NA,61,59,7,28,2.1,NA,NA,590,372,947,NA,1750,NA
1986-09-21,68,37,NA,45,625,NA,146,NA,NA,40,NA,NA,NA,NA,NA,12,58,NA,NA,NA,NA,NA,NA,NA,62,60,7.1,28,2.1,NA,NA,589,372,944,NA,1670,NA
1986-09-22,53,36,NA,44,625,NA,145,NA,NA,46,NA,NA,NA,NA,NA,12,58,NA,NA,NA,NA,NA,NA,NA,62,60,6.7,28,2.1,NA,NA,587,372,942,NA,1820,NA
1986-09-23,38,39,NA,45,625,NA,145,NA,NA,58,NA,NA,NA,NA,NA,8,65,NA,NA,NA,NA,NA,NA,NA,61,60,7,27,2.1,NA,NA,572,366,929,NA,1860,NA
1986-09-24,40,46,NA,53,625,NA,146,NA,NA,60,NA,NA,NA,NA,NA,5,81,NA,NA,NA,NA,NA,NA,NA,62,60,8,26,2.2,NA,NA,476,297,959,NA,1810,NA
1986-09-25,41,46,NA,56,625,NA,145,NA,NA,60,NA,NA,NA,NA,NA,5,97,NA,NA,NA,NA,NA,NA,NA,64,61,9.3,25,2.1,NA,NA,418,223,883,NA,1540,NA
1986-09-26,40,46,NA,50,243,NA,144,NA,NA,36,NA,NA,NA,NA,NA,5,89,NA,NA,NA,NA,NA,NA,NA,63,61,7.7,24,2.1,NA,NA,387,171,773,NA,1230,NA
1986-09-27,41,47,NA,51,561,NA,145,NA,NA,13,NA,NA,NA,NA,NA,5,69,NA,NA,NA,NA,NA,NA,NA,63,61,7.5,24,2.1,NA,NA,387,171,735,NA,1200,NA
1986-09-28,40,47,NA,48,610,NA,145,NA,NA,13,NA,NA,NA,NA,NA,5,40,NA,NA,NA,NA,NA,NA,NA,62,60,7,23,2.1,NA,NA,388,171,726,NA,1180,NA
1986-09-29,40,48,NA,46,610,NA,145,NA,NA,12,NA,NA,NA,NA,NA,5,33,NA,NA,NA,NA,NA,NA,NA,62,60,6.8,23,2.1,NA,NA,387,211,655,NA,950,NA
1986-09-30,40,51,NA,45,610,NA,143,NA,NA,11,NA,NA,NA,NA,NA,5,28,NA,NA,NA,NA,NA,NA,NA,62,60,6.8,23,2.1,NA,NA,409,251,531,NA,961,NA
1986-10-01,41,51,NA,45,610,450,143,NA,NA,10,NA,NA,NA,NA,NA,5,26,NA,NA,NA,NA,NA,NA,NA,65,60,7.3,21,2.2,NA,NA,441,262,499,NA,NA,NA
1986-10-02,41,46,NA,44,610,450,143,NA,NA,41,NA,NA,NA,NA,NA,5,25,NA,NA,NA,NA,NA,NA,NA,65,60,7.1,20,2.1,NA,NA,449,270,477,NA,NA,NA
1986-10-03,40,44,NA,43,610,450,144,NA,NA,88,NA,NA,NA,NA,NA,5,52,NA,NA,NA,NA,NA,NA,NA,64,60,6.6,20,2.1,NA,NA,464,276,474,NA,NA,NA
1986-10-04,39,43,NA,43,610,450,144,NA,NA,88,NA,NA,NA,NA,NA,5,92,NA,NA,NA,NA,NA,NA,NA,64,59,7.1,20,2.2,NA,NA,482,276,485,NA,NA,NA
1986-10-05,38,44,NA,43,610,450,144,NA,NA,88,NA,NA,NA,NA,NA,5,92,NA,NA,NA,NA,NA,NA,NA,65,60,7.7,20,2.2,NA,NA,482,276,503,NA,NA,NA
1986-10-06,38,46,NA,42,610,450,144,NA,NA,85,NA,NA,NA,NA,NA,5,92,NA,NA,NA,NA,NA,NA,NA,65,60,7.3,20,2.2,NA,NA,483,294,506,NA,NA,NA
1986-10-07,39,45,NA,42,610,450,145,NA,NA,71,NA,NA,NA,NA,NA,5.2,86,NA,NA,NA,NA,NA,NA,NA,65,60,7.1,20,2.2,NA,NA,468,332,506,NA,NA,NA
1986-10-08,39,43,NA,42,607,435,145,NA,NA,58,NA,NA,NA,NA,NA,5.2,75,NA,NA,NA,NA,NA,NA,NA,65,60,6.9,20,2.2,NA,NA,460,367,498,NA,NA,NA
1986-10-09,39,43,NA,41,600,435,144,NA,NA,58,NA,NA,NA,NA,NA,5,68,NA,NA,NA,NA,NA,NA,NA,65,60,6.7,20,2.2,NA,NA,465,367,505,NA,NA,NA
1986-10-10,39,42,NA,41,600,435,146,NA,NA,57,NA,NA,NA,NA,NA,4.9,67,NA,NA,NA,NA,NA,NA,NA,64,59,6.8,20,2.2,NA,NA,475,367,507,NA,NA,NA
1986-10-11,39,41,NA,41,600,435,146,NA,NA,57,NA,NA,NA,NA,NA,4.6,67,NA,NA,NA,NA,NA,NA,NA,64,60,6.5,20,2.2,NA,NA,476,352,504,NA,NA,NA
1986-10-12,38,39,NA,41,600,435,144,NA,NA,57,NA,NA,NA,NA,NA,4.8,67,NA,NA,NA,NA,NA,NA,NA,65,60,6.6,20,2.2,NA,NA,476,341,500,NA,NA,NA
1986-10-13,38,38,NA,41,600,435,143,NA,NA,57,NA,NA,NA,NA,NA,5,68,NA,NA,NA,NA,NA,NA,NA,65,60,7,4.9,1.2,NA,NA,476,333,508,NA,NA,NA
1986-10-14,37,38,NA,41,600,423,143,NA,NA,57,NA,NA,NA,NA,NA,4.6,67,NA,NA,NA,NA,NA,NA,NA,65,60,6.8,0,0.74,NA,NA,476,326,457,NA,NA,NA
1986-10-15,37,37,NA,40,590,435,143,NA,NA,57,NA,NA,NA,NA,NA,4.8,67,NA,NA,NA,NA,NA,NA,NA,65,60,6.6,0,0.74,NA,NA,19,17,425,NA,NA,NA
1986-10-16,37,37,NA,40,600,435,146,NA,NA,30,NA,NA,NA,NA,NA,12,66,NA,NA,NA,NA,NA,NA,NA,65,60,6.6,0,0.74,NA,NA,0.07,8.3,405,NA,NA,NA
1986-10-17,36,36,NA,40,603,435,146,NA,NA,5.8,NA,NA,NA,NA,NA,12,48,NA,NA,NA,NA,NA,NA,NA,66,60,7.5,16,1.7,NA,NA,0.05,8.2,407,NA,NA,NA
1986-10-18,36,36,NA,40,610,435,146,NA,NA,5.6,NA,NA,NA,NA,NA,6.6,22,NA,NA,NA,NA,NA,NA,NA,65,60,7.5,31,2.5,NA,NA,72,8.2,403,NA,NA,NA
1986-10-19,36,37,NA,40,610,435,146,NA,NA,5.5,NA,NA,NA,NA,NA,5.4,17,NA,NA,NA,NA,NA,NA,NA,65,60,7.3,30,2.4,NA,NA,141,7.8,407,NA,NA,NA
1986-10-20,35,36,NA,39,608,111,144,NA,NA,5.4,NA,NA,NA,NA,NA,5.2,17,NA,NA,NA,NA,NA,NA,NA,65,60,7.3,9.9,2.4,NA,NA,0.17,6.9,411,NA,NA,NA
1986-10-21,35,36,NA,39,0,0,101,NA,NA,5.3,NA,NA,NA,NA,NA,5.1,16,NA,NA,NA,NA,NA,NA,NA,65,60,6.7,0,2.2,NA,NA,0.05,6.2,414,NA,NA,NA
1986-10-22,35,35,NA,40,0,0,27,NA,NA,5.3,NA,NA,NA,NA,NA,4.6,15,NA,NA,NA,NA,NA,NA,NA,65,61,6.6,0,2.2,NA,NA,0.03,5.5,410,NA,NA,NA
1986-10-23,35,35,NA,39,0,0,25,NA,NA,5.1,NA,NA,NA,NA,NA,5,16,NA,NA,NA,NA,NA,NA,NA,66,61,7.9,19,2,NA,NA,1.8,5,408,NA,NA,NA
1986-10-24,35,35,NA,39,0,0,83,NA,NA,4.9,NA,NA,NA,NA,NA,5.3,16,NA,NA,NA,NA,NA,NA,NA,66,61,7.7,22,2.2,NA,NA,3.2,4.6,407,NA,NA,NA
1986-10-25,34,34,NA,39,0,0,145,NA,NA,3.2,NA,NA,NA,NA,NA,6,16,NA,NA,NA,NA,NA,NA,NA,66,61,7.5,18,2.4,NA,NA,3.3,4.2,408,NA,NA,NA
1986-10-26,34,34,NA,39,0,0,140,NA,NA,3,NA,NA,NA,NA,NA,6,16,NA,NA,NA,NA,NA,NA,NA,66,61,7.3,18,2.3,NA,NA,3.3,3.9,408,NA,NA,NA
1986-10-27,34,34,NA,40,0,0,142,NA,NA,3.7,NA,NA,NA,NA,NA,5.6,15,NA,NA,NA,NA,NA,NA,NA,66,61,7.1,17,2.2,NA,NA,3,3.6,408,NA,NA,NA
1986-10-28,33,34,NA,39,0,0,144,NA,NA,7.2,NA,NA,NA,NA,NA,5.4,14,NA,NA,NA,NA,NA,NA,NA,65,60,7.1,16,2.2,NA,NA,0.97,3.5,406,NA,NA,NA
1986-10-29,33,34,NA,39,0,0,144,NA,NA,7.2,NA,NA,NA,NA,NA,5,14,NA,NA,NA,NA,NA,NA,NA,65,60,6.9,16,2.2,NA,NA,1.8,10,402,NA,NA,NA
1986-10-30,33,34,NA,39,0,0,143,NA,NA,7.2,NA,NA,NA,NA,NA,5,18,NA,NA,NA,NA,NA,NA,NA,65,60,6.8,16,2.2,NA,NA,0.07,15,397,NA,NA,NA
1986-10-31,33,33,NA,39,0,0,143,59,NA,6.9,NA,NA,NA,NA,NA,5,18,NA,NA,NA,NA,NA,NA,NA,64,60,6.5,16,2,NA,NA,0.04,14,396,NA,NA,NA
1986-11-01,32,32,NA,38,117,0,142,50,NA,6.7,NA,NA,NA,NA,NA,4.9,17,NA,NA,NA,NA,NA,NA,NA,64,60,5.7,16,2,NA,NA,0.03,14,368,NA,NA,NA
1986-11-02,31,32,NA,38,140,0,292,NA,NA,6.3,NA,NA,NA,NA,NA,4.9,17,NA,NA,NA,NA,NA,NA,NA,64,61,5.3,16,2.1,NA,NA,0.03,14,396,NA,NA,NA
1986-11-03,26,32,NA,38,415,125,282,NA,NA,6.3,NA,NA,NA,NA,NA,4.9,17,NA,NA,NA,NA,NA,NA,NA,74,61,14,16,2.2,NA,NA,0.02,14,394,NA,NA,NA
1986-11-04,19,32,NA,39,429,445,143,NA,NA,6.4,NA,NA,NA,NA,NA,4.6,16,NA,NA,NA,NA,NA,NA,NA,75,60,17,16,2.2,NA,NA,0.02,15,401,NA,NA,NA
1986-11-05,19,32,NA,39,585,445,143,NA,NA,6.4,NA,NA,NA,NA,NA,4.6,16,NA,NA,NA,NA,NA,NA,NA,75,60,17,16,2.2,NA,NA,0.02,15,401,NA,NA,NA
1986-11-06,19,31,NA,39,585,445,143,NA,NA,6.3,NA,NA,NA,NA,NA,4.5,16,NA,NA,NA,NA,NA,NA,NA,74,60,16,16,2.2,NA,NA,0.01,15,402,NA,NA,NA
1986-11-07,19,30,NA,39,585,445,143,NA,NA,6.3,NA,NA,NA,NA,NA,4.3,16,NA,NA,NA,NA,NA,NA,NA,64,50,16,16,2.2,NA,NA,4.1,15,403,NA,NA,NA
1986-11-08,19,31,NA,39,585,445,143,NA,NA,14,NA,NA,NA,NA,NA,2.1,17,NA,NA,NA,NA,NA,NA,NA,50,31,20,16,2.2,NA,NA,11,16,406,NA,NA,NA
